Date_NZST,Agent,NetNo,Wd,Wsmps,WdSD,WsSD_m,GWd,GWsmps,Tmax,Tmin,Tav,TGmin,RHav,Td,Rhs,RadGWm2,SunM,Rain,SoilM,PresMSL,ET05,ET10,ET20,ET30,ET50,ET100
5/20/2018 11:00,4424,G14722,324,13.4,,,321,16.5,13.6,13.1,,,53,13.6,52,,,0,,1003.3,,,,,,
5/20/2018 11:00,4506,G23464,29,2.9,,,74,4.6,13,11.8,,,58,12.8,51,,,0,,1000.8,,,,,,
5/20/2018 12:00,4424,G14722,306,11.7,,,303,17,14.5,13.1,,,52,14.1,51,,,0,,1003.3,,,,,,
5/20/2018 12:00,4506,G23464,17,2.9,,,356,5.7,12.9,11.5,,,57,12.4,48,,,0,,999.4,,,,,,
5/20/2018 13:00,4424,G14722,316,9.1,,,314,17.5,15,13.9,,,52,15,51,,,0,,1001.9,,,,,,
5/20/2018 13:00,4506,G23464,26,3.1,,,79,7.7,14.4,12.2,,,45,14.3,36,,,0,,997.7,,,,,,
5/20/2018 14:00,4424,G14722,330,13.9,,,318,19.6,15.6,14.9,,,54,15.3,55,,,0,,1000.4,,,,,,
5/20/2018 14:00,4506,G23464,48,3.8,,,57,8.8,16.6,14.2,,,40,16.4,34,,,0,,996.2,,,,,,
5/20/2018 15:00,4424,G14722,350,13,,,336,18,15.3,14.8,,,59,14.8,64,,,0,,1000.6,,,,,,
5/20/2018 15:00,4506,G23464,57,3.7,,,36,6.2,16.6,14.7,,,39,15.5,44,,,0,,995.3,,,,,,
5/20/2018 16:00,4424,G14722,348,11.3,,,338,16,15.5,14.7,,,60,14.9,65,,,0,,1000.2,,,,,,
5/20/2018 16:00,4506,G23464,68,4.3,,,68,8.2,16.1,14.7,,,45,15.7,48,,,0,,994.5,,,,,,
5/20/2018 17:00,4424,G14722,344,11.3,,,347,14.4,14.9,14.3,,,65,14.4,67,,,0,,999.3,,,,,,
5/20/2018 17:00,4506,G23464,270,5.3,,,307,14.4,18.6,15.8,,,38,17.7,29,,,0,,993.4,,,,,,
5/20/2018 18:00,4424,G14722,350,9.4,,,341,12.4,14.6,14.1,,,67,14.2,68,,,0,,998.7,,,,,,
5/20/2018 18:00,4506,G23464,279,7.8,,,299,18.5,18.5,16.8,,,32,18,30,,,0,,992.9,,,,,,
5/20/2018 19:00,4424,G14722,360,8.1,,,11,11.3,14.7,14,,,67,14.4,66,,,0,,997.9,,,,,,
5/20/2018 19:00,4506,G23464,324,8.1,,,297,18.5,18.2,17.2,,,32,17.9,31,,,0,,992.5,,,,,,
5/20/2018 20:00,4424,G14722,348,10.2,,,350,12.9,14.6,14.2,,,67,14.5,68,,,0,,997.5,,,,,,
5/20/2018 20:00,4506,G23464,270,9.4,,,304,17.5,18.2,16.2,,,36,16.2,41,,,0,,992.4,,,,,,
5/20/2018 21:00,4424,G14722,336,11.4,,,332,16,14.8,14.3,,,66,14.8,63,,,0,,995.9,,,,,,
5/20/2018 21:00,4506,G23464,161,4.8,,,271,12.9,17.5,15.1,,,40,16.2,42,,,0,,991.4,,,,,,
5/20/2018 22:00,4424,G14722,338,15.1,,,335,21.1,15.1,14.5,,,63,14.8,66,,,0,,994.7,,,,,,
5/20/2018 22:00,4506,G23464,341,7.1,,,313,21.1,18.3,15.7,,,38,17.1,42,,,0,,990.5,,,,,,
5/20/2018 23:00,4424,G14722,318,13.1,,,316,21.1,15.6,14.6,,,66,15.5,64,,,0,,994.1,,,,,,
5/20/2018 23:00,4506,G23464,273,8.1,,,318,22.1,16.5,14,,,52,15.2,51,,,0,,991.9,,,,,,
5/21/2018 0:00,4424,G14722,346,13.5,,,316,20.6,15.7,14.8,,,66,15.1,68,,,0,,994.8,,,,,,
5/21/2018 0:00,4506,G23464,290,9.5,,,285,15.4,16,13,,,57,13,67,,,0,,991.8,,,,,,
5/21/2018 1:00,4424,G14722,308,14.6,,,303,20.6,15.6,14.7,,,67,14.7,69,,,0,,994.1,,,,,,
5/21/2018 1:00,4506,G23464,259,8.4,,,296,12.9,14.3,12.1,,,64,14.1,56,,,0,,991.9,,,,,,
5/21/2018 2:00,4424,G14722,317,17.6,,,298,21.6,14.7,13.9,,,71,13.9,71,,,0,,992.7,,,,,,
5/21/2018 2:00,4506,G23464,262,8.4,,,264,18.5,16.4,13.8,,,45,16.4,31,,,0,,991,,,,,,
5/21/2018 3:00,4424,G14722,310,15.3,,,316,21.1,14.1,13.8,,,68,13.9,65,,,0,,993.9,,,,,,
5/21/2018 3:00,4506,G23464,248,9.7,,,253,15.4,16.4,14.7,,,34,16.1,29,,,0,,991.4,,,,,,
5/21/2018 4:00,4424,G14722,313,11.4,,,320,14.9,14.5,13.8,,,60,13.8,60,,,0,,994.1,,,,,,
5/21/2018 4:00,4506,G23464,220,4.2,,,246,12.4,15.9,12.1,,,46,15.2,31,,,0,,991.5,,,,,,
5/21/2018 5:00,4424,G14722,326,12.9,,,291,18.5,14.2,13.5,,,58,13.7,57,,,0,,994.6,,,,,,
5/21/2018 5:00,4506,G23464,293,7.8,,,260,11.8,15.5,14.2,,,32,14.5,32,,,0,,991.4,,,,,,
5/21/2018 6:00,4424,G14722,314,15.9,,,312,23.7,14,13.3,,,58,13.9,55,,,0,,993,,,,,,
5/21/2018 6:00,4506,G23464,324,5.2,,,291,12.9,14.6,12.2,,,49,14.4,35,,,0,,992.5,,,,,,
5/21/2018 7:00,4424,G14722,313,20.1,,,311,25.7,14.1,13.5,,,56,13.6,57,,,0,,993.3,,,,,,
5/21/2018 7:00,4506,G23464,203,8.8,,,212,17.5,14.6,11,,,51,11,66,,,0,,992.8,,,,,,
5/21/2018 8:00,4424,G14722,266,13.7,,,303,22.1,13.6,13.1,,,57,13.5,54,,,0,,996.7,,,,,,
5/21/2018 8:00,4506,G23464,200,14.1,,,207,19.6,11,10.5,,,68,10.8,66,,,0,,994.6,,,,,,
5/21/2018 9:00,4424,G14722,239,8.1,,,313,19,14.3,13.3,,,52,13.6,59,,,0,,998.2,,,,,,
5/21/2018 9:00,4506,G23464,239,14.1,,,216,19.6,11.2,10.7,,,63,10.8,65,,,0,,997.1,,,,,,
5/21/2018 10:00,4424,G14722,138,3.1,,,200,7.2,14.2,13.4,,,64,13.7,66,,,0,,999.1,,,,,,
5/21/2018 10:00,4506,G23464,217,7.9,,,246,12.9,11.9,10.8,,,62,11.8,59,,,0,,998.3,,,,,,
5/21/2018 11:00,4424,G14722,122,3.4,,,119,8.2,15.2,13.7,,,58,15.2,53,,,0,,999.5,,,,,,
5/21/2018 11:00,4506,G23464,203,10,,,208,16,12.7,11.7,,,57,11.8,60,,,0,,998.5,,,,,,
5/21/2018 12:00,4424,G14722,166,4.1,,,162,9.8,16.3,13.7,,,56,14.8,51,,,0,,1000.1,,,,,,
5/21/2018 12:00,4506,G23464,200,13.1,,,212,17.5,11.8,11.6,,,58,11.8,57,,,0,,999.4,,,,,,
5/21/2018 13:00,4424,G14722,147,9.2,,,140,12.9,15,12.9,,,60,13.3,67,,,0,,1001,,,,,,
5/21/2018 13:00,4506,G23464,200,11.6,,,199,16.5,11.8,11.6,,,58,11.7,59,,,0,,1000,,,,,,
5/21/2018 14:00,4424,G14722,166,8.3,,,143,10.8,13.3,13,,,64,13,62,,,0,,1001.9,,,,,,
5/21/2018 14:00,4506,G23464,191,9.4,,,204,12.9,11.8,11.5,,,57,11.7,54,,,0,,1000.8,,,,,,
5/21/2018 15:00,4424,G14722,150,7.4,,,177,9.3,13.1,12.5,,,65,12.6,68,,,0,,1002.2,,,,,,
5/21/2018 15:00,4506,G23464,158,5.7,,,186,9.8,12.1,11.3,,,59,12.1,56,,,0,,1001.2,,,,,,
5/21/2018 16:00,4424,G14722,140,5.9,,,158,7.2,12.6,12.1,,,66,12.3,65,,,0,,1002.6,,,,,,
5/21/2018 16:00,4506,G23464,62,3.3,,,35,6.7,12.1,11.3,,,60,11.5,63,,,0,,1002,,,,,,
5/21/2018 17:00,4424,G14722,135,4.4,,,140,6.2,12.5,12,,,66,12,68,,,0,,1002.6,,,,,,
5/21/2018 17:00,4506,G23464,39,4.3,,,37,7.7,11.5,10.9,,,69,10.9,73,,,0,,1002,,,,,,
5/21/2018 18:00,4424,G14722,87,4.2,,,104,5.1,12,11.9,,,70,11.9,73,,,0,,1002.5,,,,,,
5/21/2018 18:00,4506,G23464,51,4.8,,,38,7.7,10.8,10.3,,,75,10.4,77,,,0,,1001.8,,,,,,
5/21/2018 19:00,4424,G14722,4,5.1,,,345,7.7,12.4,12,,,70,12.2,69,,,0,,1002.7,,,,,,
5/21/2018 19:00,4506,G23464,37,5.1,,,41,8.8,10.4,10.2,,,79,10.2,78,,,0,,1002.1,,,,,,
5/21/2018 20:00,4424,G14722,333,8.6,,,326,11.3,12.3,11.8,,,61,11.9,62,,,0,,1002.1,,,,,,
5/21/2018 20:00,4506,G23464,42,5.3,,,44,8.2,10.2,10,,,78,10.1,77,,,0,,1002.5,,,,,,
5/21/2018 21:00,4424,G14722,333,10,,,335,12.9,12,11.7,,,56,11.7,53,,,0,,1002.3,,,,,,
5/21/2018 21:00,4506,G23464,6,3.8,,,43,7.2,10.1,9.3,,,79,9.3,81,,,0,,1002.3,,,,,,
5/21/2018 22:00,4424,G14722,333,9.7,,,333,12.9,11.8,11.1,,,56,11.2,55,,,0,,1002.1,,,,,,
5/21/2018 22:00,4506,G23464,352,1.7,,,358,4.1,9.3,8.5,,,82,9.1,82,,,0,,1002.1,,,,,,
5/21/2018 23:00,4424,G14722,329,10.6,,,327,14.9,11.2,10.7,,,57,10.9,60,,,0,,1001.8,,,,,,
5/21/2018 23:00,4506,G23464,279,2.3,,,277,3.6,9.2,7.6,,,83,7.9,85,,,0,,1001.3,,,,,,
5/22/2018 0:00,4424,G14722,331,11.8,,,317,16,11.3,10.9,,,56,10.9,59,,,0,,1001.3,,,,,,
5/22/2018 0:00,4506,G23464,273,3.8,,,268,5.1,8,7.4,,,85,7.6,88,,,0,,1000.8,,,,,,
5/22/2018 1:00,4424,G14722,329,12.1,,,322,14.9,11,10.8,,,57,10.9,56,,,0,,1001.1,,,,,,
5/22/2018 1:00,4506,G23464,251,3.6,,,269,4.6,8.4,7.4,,,86,8.3,85,,,0,,1000.1,,,,,,
5/22/2018 2:00,4424,G14722,330,12.3,,,334,15.4,11,10.8,,,56,10.8,57,,,0,,1000.5,,,,,,
5/22/2018 2:00,4506,G23464,248,2.9,,,262,4.1,8.5,7.8,,,84,8.4,83,,,0,,1000.1,,,,,,
5/22/2018 3:00,4424,G14722,331,14.3,,,331,19,11.3,10.8,,,56,11.1,58,,,0,,1000.3,,,,,,
5/22/2018 3:00,4506,G23464,355,2.1,,,345,3.6,8.8,7.8,,,80,8.2,81,,,0,,999.6,,,,,,
5/22/2018 4:00,4424,G14722,333,15.6,,,322,19.6,11.4,10.9,,,57,11,57,,,0,,999.6,,,,,,
5/22/2018 4:00,4506,G23464,11,3.3,,,8,5.1,8.2,6.1,,,81,7.1,81,,,0,,998.9,,,,,,
5/22/2018 5:00,4424,G14722,322,14.8,,,330,18.5,11.1,10.5,,,58,10.9,59,,,0,,999.1,,,,,,
5/22/2018 5:00,4506,G23464,17,3.7,,,6,5.7,8.1,6.8,,,79,7.8,79,,,0,,997.6,,,,,,
5/22/2018 6:00,4424,G14722,324,17.9,,,320,22.1,10.9,10.3,,,59,10.4,61,,,0,,998.1,,,,,,
5/22/2018 6:00,4506,G23464,6,3.5,,,14,5.1,8.2,7.5,,,77,7.9,75,,,0,,996.9,,,,,,
5/22/2018 7:00,4424,G14722,324,17.3,,,334,21.1,10.4,10.1,,,61,10.4,63,,,0,,998.8,,,,,,
5/22/2018 7:00,4506,G23464,11,3.6,,,18,6.2,8.4,7.7,,,78,7.7,80,,,0,,995.8,,,,,,
5/22/2018 8:00,4424,G14722,328,17.9,,,327,23.2,11.2,10.3,,,62,11.2,60,,,0,,997.5,,,,,,
5/22/2018 8:00,4506,G23464,34,3.8,,,42,5.1,8.7,7.5,,,79,8.3,77,,,0,,995,,,,,,
5/22/2018 9:00,4424,G14722,332,15.8,,,323,22.7,11.9,11.2,,,59,11.9,56,,,0,,998.5,,,,,,
5/22/2018 9:00,4506,G23464,28,3.6,,,344,8.8,11.1,8.2,,,74,10.5,70,,,0,,994.2,,,,,,
5/22/2018 10:00,4424,G14722,329,15.1,,,334,19,12,11.7,,,61,11.8,65,,,0,,997.1,,,,,,
5/22/2018 10:00,4506,G23464,54,3.3,,,7,7.2,12.1,10.4,,,58,10.6,62,,,0,,992.7,,,,,,
5/22/2018 11:00,4424,G14722,332,14.8,,,330,17.5,13,11.8,,,65,12.8,65,,,0,,995.8,,,,,,
5/22/2018 11:00,4506,G23464,296,3.8,,,16,8.2,13.3,9.8,,,58,10.7,60,,,0,,991.5,,,,,,
5/22/2018 12:00,4424,G14722,336,11.5,,,331,16,13.8,12.9,,,66,13.8,64,,,0,,994.7,,,,,,
5/22/2018 12:00,4506,G23464,40,3.3,,,349,6.2,13.3,10,,,50,10.9,60,,,0,,990.3,,,,,,
5/22/2018 13:00,4424,G14722,338,10.9,,,328,16.5,14.6,13.8,,,64,14.6,65,,,0,,993.3,,,,,,
5/22/2018 13:00,4506,G23464,54,2.9,,,342,7.7,15.5,10.8,,,46,14.3,45,,,0,,988.2,,,,,,
5/22/2018 14:00,4424,G14722,349,10.9,,,331,14.9,14.5,13.7,,,68,13.9,69,,,0,,991.9,,,,,,
5/22/2018 14:00,4506,G23464,135,2.9,,,15,9.3,15.9,13.9,,,42,15.5,39,,,0,,986.5,,,,,,
5/22/2018 15:00,4424,G14722,344,12.3,,,341,18.5,14.6,13.8,,,68,14,69,,,0,,989.4,,,,,,
5/22/2018 15:00,4506,G23464,48,3.4,,,64,6.7,15.4,13.8,,,49,14.9,55,,,0,,985.5,,,,,,
5/22/2018 16:00,4424,G14722,342,14.9,,,341,20.6,14.8,14,,,67,14.8,63,,,0,,987.6,,,,,,
5/22/2018 16:00,4506,G23464,87,5.5,,,67,11.8,16.2,14.3,,,56,15.8,51,,,0,,984.2,,,,,,
5/22/2018 17:00,4424,G14722,339,15.3,,,341,21.1,14.9,13.9,,,66,14.1,69,,,0,,987.4,,,,,,
5/22/2018 17:00,4506,G23464,104,4.4,,,72,8.8,16.1,14.2,,,55,14.7,55,,,0,,983.2,,,,,,
5/22/2018 18:00,4424,G14722,332,14.4,,,338,19.6,14.5,14,,,69,14,70,,,0,,985.5,,,,,,
5/22/2018 18:00,4506,G23464,208,4.6,,,30,9.8,15.3,14,,,55,14.6,58,,,0,,980.9,,,,,,
5/22/2018 19:00,4424,G14722,340,13.3,,,340,17,14,13.2,,,74,13.6,76,,,0.4,,985.1,,,,,,
5/22/2018 19:00,4506,G23464,327,4.4,,,46,10.8,16.9,14.4,,,48,16,44,,,0,,979.2,,,,,,
5/22/2018 20:00,4424,G14722,343,13.4,,,342,18.5,14,13,,,76,14,72,,,0.2,,983.3,,,,,,
5/22/2018 20:00,4506,G23464,180,4.5,,,132,11.3,16.9,14.6,,,49,15,57,,,0,,978.3,,,,,,
5/22/2018 21:00,4424,G14722,349,14.3,,,345,20.6,14.3,13.5,,,72,13.6,76,,,0,,982.6,,,,,,
5/22/2018 21:00,4506,G23464,234,10.7,,,232,18.5,16.6,14.6,,,49,15.7,46,,,0,,978.9,,,,,,
5/22/2018 22:00,4424,G14722,318,11.8,,,344,17.5,13.5,12,,,81,12,85,,,5.4,,982.5,,,,,,
5/22/2018 22:00,4506,G23464,285,7.9,,,246,14.9,16,14.2,,,47,14.5,48,,,0,,979.8,,,,,,
5/22/2018 23:00,4424,G14722,337,11.5,,,335,16,12.4,11.9,,,82,12.4,79,,,0.2,,981.6,,,,,,
5/22/2018 23:00,4506,G23464,12,5.4,,,299,11.3,16.8,14.5,,,38,14.5,45,,,0,,979,,,,,,
5/23/2018 0:00,4424,G14722,325,10.4,,,339,15.4,12.6,12.2,,,77,12.5,75,,,0,,982.6,,,,,,
5/23/2018 0:00,4506,G23464,43,3.3,,,360,7.2,14.2,11.1,,,66,11.1,86,,,0,,979.4,,,,,,
5/23/2018 1:00,4424,G14722,319,8.3,,,331,11.8,12.7,12.4,,,74,12.5,73,,,0,,983.1,,,,,,
5/23/2018 1:00,4506,G23464,160,3.7,,,1,9.3,11.4,10.3,,,89,11.1,88,,,0,,980.2,,,,,,
5/23/2018 2:00,4424,G14722,296,7.3,,,301,10.3,12.8,12.2,,,73,12.5,74,,,0,,983.1,,,,,,
5/23/2018 2:00,4506,G23464,211,9.9,,,209,15.4,11.4,10.7,,,77,11,69,,,0,,980.7,,,,,,
5/23/2018 3:00,4424,G14722,303,8.6,,,308,13.4,12.3,11.6,,,73,11.9,71,,,0.6,,983.2,,,,,,
5/23/2018 3:00,4506,G23464,231,9,,,213,14.4,12.1,11.1,,,59,11.7,61,,,0,,982.1,,,,,,
5/23/2018 4:00,4424,G14722,312,12.3,,,316,18,12,11.1,,,67,11.2,65,,,0,,983.7,,,,,,
5/23/2018 4:00,4506,G23464,194,11.6,,,198,18,11.7,8.7,,,74,8.9,88,,,0,,983.5,,,,,,
5/23/2018 5:00,4424,G14722,302,9.1,,,300,12.9,11.4,10.9,,,60,11.2,62,,,0,,984.2,,,,,,
5/23/2018 5:00,4506,G23464,194,12.1,,,198,17.5,9.2,8.2,,,86,8.3,84,,,0,,984.2,,,,,,
5/23/2018 6:00,4424,G14722,199,6,,,298,11.8,11.2,10.1,,,68,10.2,77,,,0,,986.4,,,,,,
5/23/2018 6:00,4506,G23464,200,11.7,,,198,16.5,8.3,7.8,,,84,8.2,82,,,0,,985.3,,,,,,
5/23/2018 7:00,4424,G14722,194,4.1,,,174,6.7,10.5,9.4,,,77,9.5,80,,,0,,987.9,,,,,,
5/23/2018 7:00,4506,G23464,186,11.9,,,196,17.5,8.4,7.5,,,79,7.6,81,,,0,,986.7,,,,,,
5/23/2018 8:00,4424,G14722,181,4,,,178,5.7,9.6,9,,,82,9,82,,,0,,989.1,,,,,,
5/23/2018 8:00,4506,G23464,51,6.7,,,187,12.4,7.9,7.5,,,82,7.7,82,,,0,,988.6,,,,,,
5/23/2018 9:00,4424,G14722,148,3.9,,,162,5.1,9.7,8.5,,,80,9.6,77,,,0,,989.9,,,,,,
5/23/2018 9:00,4506,G23464,324,1.4,,,343,4.1,8.2,7.1,,,79,8,76,,,0,,989.9,,,,,,
5/23/2018 10:00,4424,G14722,125,3.3,,,130,4.6,10.3,9.6,,,75,10,76,,,0,,990.2,,,,,,
5/23/2018 10:00,4506,G23464,279,2.5,,,264,4.6,8.5,7.9,,,76,8.3,76,,,0,,990.5,,,,,,
5/23/2018 11:00,4424,G14722,169,3.4,,,171,5.1,10.7,9.9,,,77,10.7,79,,,0,,990.7,,,,,,
5/23/2018 11:00,4506,G23464,256,2.5,,,277,3.6,10.2,8.3,,,71,9.7,66,,,0,,991,,,,,,
5/23/2018 12:00,4424,G14722,161,3.6,,,170,4.6,10.7,10.4,,,79,10.4,76,,,0,,990.6,,,,,,
5/23/2018 12:00,4506,G23464,195,1.9,,,252,3.1,10.9,9.5,,,65,10,66,,,0,,990.8,,,,,,
5/23/2018 13:00,4424,G14722,161,3.3,,,149,4.6,11.3,10.4,,,74,11.2,72,,,0,,990.9,,,,,,
5/23/2018 13:00,4506,G23464,194,2.1,,,203,3.6,10.5,9.5,,,67,10,67,,,0,,991.1,,,,,,
5/23/2018 14:00,4424,G14722,177,3.9,,,186,5.7,11.4,10.7,,,74,10.8,76,,,0,,991.1,,,,,,
5/23/2018 14:00,4506,G23464,200,3.7,,,200,5.1,10.8,9.8,,,69,9.8,69,,,0,,991.7,,,,,,
5/23/2018 15:00,4424,G14722,143,6.8,,,157,10.3,11,9.3,,,79,9.3,80,,,0,,991.7,,,,,,
5/23/2018 15:00,4506,G23464,290,2.7,,,303,5.1,9.8,8.9,,,68,8.9,68,,,0,,992.6,,,,,,
5/23/2018 16:00,4424,G14722,136,6.4,,,137,8.8,9.9,9.1,,,76,9.7,72,,,0,,992.7,,,,,,
5/23/2018 16:00,4506,G23464,281,3.1,,,312,5.1,9.2,8.6,,,71,8.8,73,,,0,,993.3,,,,,,
5/23/2018 17:00,4424,G14722,196,4.7,,,185,9.8,9.8,7.2,,,77,7.2,83,,,9.4,,994.2,,,,,,
5/23/2018 17:00,4506,G23464,279,3.1,,,282,4.6,8.8,7.6,,,75,7.6,74,,,0,,994.5,,,,,,
5/23/2018 18:00,4424,G14722,159,1.8,,,155,4.1,8.6,7.2,,,77,8.6,72,,,0.4,,995,,,,,,
5/23/2018 18:00,4506,G23464,265,3.6,,,282,5.1,8.1,7.2,,,76,7.9,78,,,0,,995.4,,,,,,
5/23/2018 19:00,4424,G14722,190,5.6,,,157,10.8,9.6,8.6,,,69,8.7,69,,,0,,995.9,,,,,,
5/23/2018 19:00,4506,G23464,242,5.3,,,235,9.3,8.9,7.4,,,80,8.9,78,,,0,,996.2,,,,,,
5/23/2018 20:00,4424,G14722,207,4.7,,,160,8.8,10,8.1,,,71,8.4,73,,,0.4,,997.3,,,,,,
5/23/2018 20:00,4506,G23464,222,13.1,,,197,22.1,9.1,5.1,,,86,5.6,100,,,1,,998,,,,,,
5/23/2018 21:00,4424,G14722,187,7.6,,,197,16.5,8.4,7.4,,,74,7.9,73,,,0.2,,998.6,,,,,,
5/23/2018 21:00,4506,G23464,284,7.7,,,216,14.9,6.7,5.2,,,100,5.6,99,,,0.2,,999,,,,,,
5/23/2018 22:00,4424,G14722,205,7.2,,,197,18.5,8.5,7.1,,,76,7.7,77,,,0.4,,999.6,,,,,,
5/23/2018 22:00,4506,G23464,284,6.9,,,285,9.8,6,5.4,,,99,5.8,99,,,0,,999.7,,,,,,
5/23/2018 23:00,4424,G14722,206,4.8,,,205,8.8,8.3,7.6,,,72,7.7,68,,,0,,999.9,,,,,,
5/23/2018 23:00,4506,G23464,279,6.2,,,283,9.3,6,5.8,,,97,5.9,95,,,0,,999.7,,,,,,
5/24/2018 0:00,4424,G14722,261,2.5,,,217,6.2,8,7.1,,,70,7.2,72,,,0,,1000,,,,,,
5/24/2018 0:00,4506,G23464,276,4.7,,,276,7.2,6,5.3,,,85,5.7,78,,,0,,999.7,,,,,,
5/24/2018 1:00,4424,G14722,277,2.7,,,300,5.1,8.1,7,,,70,7.6,73,,,0,,1000.5,,,,,,
5/24/2018 1:00,4506,G23464,268,4.2,,,272,6.2,6.2,5.6,,,75,6.1,71,,,0,,999.6,,,,,,
5/24/2018 2:00,4424,G14722,298,3.3,,,303,5.1,7.6,7,,,74,7.5,74,,,0,,1000.4,,,,,,
5/24/2018 2:00,4506,G23464,338,2.4,,,272,4.1,6.4,4.3,,,75,4.3,82,,,0,,998.9,,,,,,
5/24/2018 3:00,4424,G14722,321,3.4,,,331,5.1,7.7,7.1,,,75,7.7,76,,,0,,999.8,,,,,,
5/24/2018 3:00,4506,G23464,12,3.7,,,340,5.7,5.2,3.4,,,83,5.2,78,,,0,,998.2,,,,,,
